,date,SBID,obs_freq,project,flux_int,flux_int_err,local_rms,forced_flux_int_I,forced_flux_int_I_err,stokes_I_fits,forced_flux_int_V,forced_flux_int_V_err,stokes_V_fits,psf_bmin,psf_bmaj,psf_bpa
26,2024-08-02 09:30:56.800,64328,943.491,pilot_science_too_guest,2.2980000972747803,0.15299999713897705,0.08699999749660492,2.1932695012808177,0.1411920588499949,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653008-imagecube-386744.fits,0.3214592908095473,0.06206316038799838,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653266-imagecube-386758.fits,0.00344444444444444,0.00294444444444444,74.52
41,2024-08-03 09:01:55.400,64345,943.491,pilot_science_too_guest,2.609999895095825,0.11999999731779099,0.07999999821186066,2.260378443391979,0.133979644597758,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653009-imagecube-386726.fits,0.16976982409534197,0.06676638937082786,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653267-imagecube-386736.fits,0.00339286931746847,0.00285733691948094,68.7558817875388
129,2024-08-13 13:07:37.700,64733,887.491,VAST,,,0.39914367095256315,-1.2820755036190659,0.6948672039943289,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653041-imagecube-389384.fits,0.44483834405437256,0.5027345731602402,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653269-imagecube-389412.fits,0.00361111111111111,0.00311111111111111,71.95
85,2024-08-13 14:23:34.800,64737,887.491,VAST,,,1.403584771800303,-0.983094250533814,2.6770045299890786,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653042-imagecube-389924.fits,-0.8910804652921205,2.1894754347255403,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653270-imagecube-389952.fits,0.00425,0.00308333333333333,78.84
102,2024-09-04 12:13:21.200,65624,887.491,VAST,,,1.4143190804153745,3.2222958390495937,2.3769743002065256,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653043-imagecube-407658.fits,-1.2344744630960212,1.7834290118879432,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653131-imagecube-407686.fits,0.00377777777777778,0.00311111111111111,75.43
163,2024-09-04 13:13:24.300,65628,887.491,VAST,,,0.43735982769825504,-0.9768430378003317,0.7111964049145373,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653044-imagecube-407514.fits,-0.057490783355931815,0.4635872311225586,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653132-imagecube-407542.fits,0.00413888888888889,0.00311111111111111,79.02
98,2024-09-20 12:00:44.400,65924,887.491,VAST,,,0.39151775086114265,0.3139367145315124,0.6453736539720282,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653046-imagecube-411235.fits,-0.615800007916173,0.4599045046877227,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653134-imagecube-411263.fits,0.00402777777777778,0.00311111111111111,78.0
9,2024-09-28 09:38:21.000,66123,887.491,VAST,,,1.3630953865825661,-3.567260333863595,2.304848727151025,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653047-imagecube-413253.fits,-0.6038614708154139,1.7951139581170164,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653135-imagecube-413281.fits,0.00366666666666667,0.00316666666666667,71.97
49,2024-10-18 10:31:37.700,66744,887.491,VAST,,,0.39045100156923623,-2.1386398870683023,0.7268058740847119,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653049-imagecube-426405.fits,0.08517127179754448,0.5010163376232518,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653137-imagecube-426433.fits,0.00430555555555556,0.00316666666666667,80.14
146,2024-10-23 08:24:39.000,67012,887.491,VAST,,,1.1816419464933248,-3.7631993617656874,1.9969026672339418,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653050-imagecube-429295.fits,0.7920717712033402,1.545143249776253,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653138-imagecube-429323.fits,0.00363888888888889,0.00319444444444445,73.61
64,2024-11-09 03:22:20.500,67737,943.491,pilot_science_too_guest,0.5619999766349792,0.13899999856948853,0.08799999952316284,0.46883418768226776,0.1479598833008081,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652960-imagecube-439169.fits,0.08038575160044518,0.05290475200127523,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653140-imagecube-439179.fits,0.0032970922786329,0.0028908884846534,76.6143647834382
122,2024-11-13 08:08:39.600,67936,887.491,VAST,,,0.47001186881032986,0.005452990575778665,0.9164667859908346,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652962-imagecube-440531.fits,-0.09486043112267624,0.6071725356204601,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653201-imagecube-440559.fits,0.00552777777777778,0.00313888888888889,-64.14
165,2024-11-14 07:51:48.100,67982,1367.49,RACS,,,0.22543789210966442,-0.5886247066525017,0.3751183761372653,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652964-imagecube-537846.fits,0.08215683121425736,0.3302028390187333,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653202-imagecube-537858.fits,0.00236111111111111,0.00208333333333333,70.18
43,2025-05-02 16:02:03.500,73422,887.491,GSP,2.4830000400543213,0.4359999895095825,0.2630000114440918,2.1364291044835206,0.6514369022244219,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652968-imagecube-483986.fits,0.47619886666686806,0.34025283665517697,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653206-imagecube-484014.fits,0.00652777777777778,0.00325,65.18
121,2025-05-16 15:27:17.300,73824,1367.49,GSP,,,0.1751724318417959,0.5117471111399179,0.34796272681178086,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652969-imagecube-485156.fits,0.034309117279119034,0.27767012579927636,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653207-imagecube-485184.fits,0.00383333333333333,0.00216666666666667,69.13
21,2025-05-19 20:50:37.400,74078,887.491,GSP,5.122000217437744,0.6129999756813049,0.39899998903274536,4.142437528100281,0.7330933653353399,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652970-imagecube-485192.fits,1.075741233921674,0.36219606846599983,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653208-imagecube-485220.fits,0.00541666666666667,0.00316666666666667,80.46
169,2025-05-21 17:59:44.900,74155,1367.49,GSP,1.937000036239624,0.2549999952316284,0.16099999845027924,1.581954478253509,0.2400970965237511,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652991-imagecube-485228.fits,0.24467207343684458,0.20536437508019786,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653209-imagecube-485256.fits,0.00230555555555556,0.00208333333333333,73.55
68,2025-05-26 20:32:23.300,74207,943.491,GSP,2.1010000705718994,0.45399999618530273,0.28200000524520874,2.212357473805443,0.5339018681414376,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652992-imagecube-485264.fits,0.17443517395374455,0.29929491272946274,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653210-imagecube-485292.fits,0.00458333333333333,0.00291666666666667,-86.57
33,2025-06-09 13:30:45.700,74356,887.491,GSP,,,0.2761324685175674,-0.4883279096814608,0.6210589417072974,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652993-imagecube-490444.fits,-0.11518622869682098,0.36462394838459444,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653238-imagecube-490472.fits,0.00652777777777778,0.00322222222222222,64.87
111,2025-06-13 14:15:41.000,74438,943.491,GSP,,,0.21989137700165945,-0.3013805619422404,0.39325302497138254,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652994-imagecube-491428.fits,-0.21173752955225789,0.2415817684465137,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653240-imagecube-491456.fits,0.00466666666666667,0.00322222222222222,74.51
112,2025-06-14 16:03:44.500,74453,943.491,GSP,,,0.21541273167699418,-0.10947358811311207,0.29697602076874186,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652995-imagecube-491800.fits,0.00477514149262668,0.17517898867219014,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653242-imagecube-491828.fits,0.00344444444444444,0.00305555555555556,72.83
56,2025-07-24 10:44:49.700,75009,887.491,GSP,,,0.2608687228614705,-0.12891246406214893,0.5329423835788201,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652996-imagecube-510812.fits,0.13657274541202166,0.29657232707005876,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653244-imagecube-510840.fits,0.00622222222222222,0.00327777777777778,65.31
25,2025-07-25 12:33:54.500,75057,943.491,GSP,,,0.19173345178633736,-0.47139402484563825,0.31473454193312406,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652997-imagecube-511040.fits,0.12998888668975755,0.20537903052643203,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653246-imagecube-511068.fits,0.00394444444444444,0.00308333333333333,87.85
142,2025-07-26 14:20:54.200,75072,943.491,GSP,,,0.1844699450328036,0.1728854083224814,0.2654593279816967,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652998-imagecube-511172.fits,0.019859349922521908,0.17536635873446085,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653248-imagecube-511200.fits,0.00325,0.00297222222222222,66.29
136,2025-07-27 16:08:42.400,75087,943.491,GSP,,,0.22383006607566472,-0.534769678139216,0.43471869003837,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1652999-imagecube-511496.fits,0.21018206290241043,0.25447187664788995,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653250-imagecube-511524.fits,0.00425,0.003,84.09
23,2025-07-28 11:29:41.400,75096,943.491,GSP,,,0.2141604769469962,0.07829240818060178,0.385986377716391,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653000-imagecube-511772.fits,0.13597412682991336,0.23636629871413758,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653252-imagecube-511800.fits,0.00455555555555556,0.00325,79.25
29,2025-07-28 17:56:52.200,75103,943.491,GSP,,,0.2265401677189637,0.8451372730880261,0.49151185938070596,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653031-imagecube-511940.fits,-0.2015319342907995,0.2765913038060871,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653255-imagecube-511968.fits,0.00597222222222222,0.00302777777777778,-70.11
81,2025-09-11 08:29:06.500,76741,887.491,GSP,1.8589999675750732,0.4350000023841858,0.25200000405311584,1.7458848812589636,0.4212366089689807,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653032-imagecube-520421.fits,0.016990267983414593,0.23682499025171252,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653256-imagecube-520449.fits,0.00475,0.00341666666666667,75.18
109,2025-09-11 15:02:45.700,76766,887.491,GSP,3.7160000801086426,0.4449999928474426,0.29899999499320984,3.850046858935476,0.7121583400001258,data/ASKAPJ1839-0756 /img_Stokes_I/cutout-1653033-imagecube-521429.fits,0.16391266721240055,0.34942797276353643,data/ASKAPJ1839-0756 /img_Stokes_V/cutout-1653271-imagecube-521457.fits,0.00652777777777778,0.00322222222222222,-69.74
